Treatment/Control,Year,Array,Tube,z,Date,Length (cm),Width (cm),Volume (cm3),Set
Control,2,2,4,5,18/03/2019,0.774508678,0.026849508,0.00043851905203,19
Control,2,2,4,6,18/03/2019,0.619192237,0.012686421,7.82696255587607E-05,19
Control,2,2,4,6,18/03/2019,0.737020724,0.014457607,0.000120993501353,19
Control,2,2,4,6,18/03/2019,1.217589731,0.016330772,0.000255037429308,19
Control,2,2,4,6,18/03/2019,0.305812416,0.019084914,8.74832770365046E-05,19
Control,2,2,4,6,18/03/2019,0.277888266,0.019424836,8.23520557677637E-05,19
Control,2,2,4,6,18/03/2019,0.250335856,0.022606107,0.000100476415005,19
Control,2,2,4,6,18/03/2019,0.391239572,0.023014407,0.000162754073801,19
Control,2,2,4,6,18/03/2019,0.752691092,0.031151837,0.000573685158075,19
Control,2,2,4,6,18/03/2019,0.138911089,0.037831251,0.000156144911548,19
Control,2,2,4,7,18/03/2019,0.329031014,0.006261227,1.01308351639063E-05,19
Control,2,2,4,7,18/03/2019,0.25930593,0.011920376,2.89388901998913E-05,19
Control,2,2,4,7,18/03/2019,0.503918942,0.015891083,9.99441065727123E-05,19
Control,2,2,4,7,18/03/2019,0.501127407,0.016810591,0.000111225312257,19
Control,2,2,4,7,18/03/2019,0.219932812,0.017454617,5.26259791049994E-05,19
Control,2,2,4,7,18/03/2019,0.576691707,0.018952589,0.00016269354046,19
Control,2,2,4,7,18/03/2019,0.045275823,0.02199788,1.72074899741685E-05,19
Control,2,2,4,7,18/03/2019,1.33744536,0.025189089,0.000666485161339,19
Control,2,2,4,7,18/03/2019,0.265620033,0.027308818,0.000155580852567,19
Control,2,2,4,7,18/03/2019,0.265187058,0.028087469,0.000164311156331,19
Control,2,2,4,7,18/03/2019,0.656674605,0.031730446,0.000519268632758,19
Control,2,2,4,7,18/03/2019,1.409086217,0.03181193,0.001119971877552,19
Control,2,2,4,8,18/03/2019,0.520127522,0.016942942,0.000117267319308,19
Control,2,2,4,8,18/03/2019,0.548470776,0.017188567,0.000127268917258,19
Control,2,2,4,8,18/03/2019,0.447048694,0.019243703,0.000130023435276,19
Control,2,2,4,8,18/03/2019,0.333847287,0.022446737,0.000132112466898,19
Control,2,2,4,8,18/03/2019,0.558714055,0.024553939,0.000264558339638,19
Control,2,2,4,8,18/03/2019,0.563708981,0.025022204,0.00027720150862,19
Control,2,2,4,8,18/03/2019,0.203995443,0.033837599,0.000183446343329,19
Control,2,2,4,8,18/03/2019,1.069939218,0.036035122,0.001091190596259,19
Control,2,2,4,8,18/03/2019,0.363526606,0.039239516,0.000439615503793,19
Control,2,2,4,8,18/03/2019,0.93922265,0.044270557,0.001445732833548,19
Control,2,2,4,9,18/03/2019,0.194841181,0.009781789,1.46422173396912E-05,19
Control,2,2,4,9,18/03/2019,0.370578056,0.020685437,0.000124537061373,19
Control,2,2,4,9,18/03/2019,0.182201706,0.027709519,0.000109875263034,19
Control,2,2,4,9,18/03/2019,1.369938967,0.028730822,0.000888151056199,19
Control,2,2,4,9,18/03/2019,0.541617086,0.034551007,0.000507812386453,19
Control,2,2,4,9,18/03/2019,1.176752459,0.048912351,0.002211116904653,19
Control,2,2,4,9,18/03/2019,0.597986991,0.04907276,0.00113099899782,19
Control,2,2,4,11,18/03/2019,0.541989174,0.015759083,0.00010571631396,19
Control,2,2,4,11,18/03/2019,0.699907924,0.030865128,0.000523680725527,19
Control,2,3,1,2,18/03/2019,0.575993488,0.017158558,0.00013318909321,19
Control,2,3,1,2,18/03/2019,0.305835419,0.033929489,0.000276523428148,19
Control,2,3,1,3,18/03/2019,1.09427852,0.025528751,0.00056011412341,19
Control,2,3,1,3,18/03/2019,0.561109124,0.039941313,0.000703042403659,19
Control,2,3,1,5,18/03/2019,0.353627689,0.037029208,0.000380824274917,19
Control,2,3,1,7,18/03/2019,0.274934933,0.018481986,7.37592874948458E-05,19
Control,2,3,1,8,18/03/2019,1.016816295,0.052862282,0.002231638402581,19
Control,2,3,1,9,18/03/2019,0.3711692,0.018605426,0.000100911504696,19
Control,2,3,1,9,18/03/2019,0.449468075,0.022207595,0.000174097053785,19
Control,2,3,1,10,18/03/2019,1.25024285,0.066506457,0.004343216900741,19
Control,2,3,1,12,18/03/2019,0.468812319,0.028778085,0.000304938536521,19
Control,2,3,1,12,18/03/2019,1.384733972,0.06135206,0.004093682538601,19
Control,2,3,1,12,18/03/2019,1.428532648,0.081405795,0.007435160170827,19
Control,2,3,1,13,18/03/2019,1.321569624,0.023321777,0.000564550555646,19
Control,2,3,1,13,18/03/2019,1.471332163,0.04988622,0.002875818270147,19
Control,2,3,2,1,18/03/2019,0.25182351,0.018916916,7.07760723580616E-05,19
Control,2,3,2,1,18/03/2019,0.521175306,0.019749899,0.000159662565228,19
Control,2,3,2,1,18/03/2019,0.391374473,0.023822863,0.000174449575424,19
Control,2,3,2,1,18/03/2019,0.178526173,0.031525786,0.000139355224795,19
Control,2,3,2,4,18/03/2019,1.292363718,0.060269138,0.0036869243923,19
Control,2,3,2,5,18/03/2019,0.286481994,0.013451139,4.07103622202592E-05,19
Control,2,3,2,5,18/03/2019,0.81719361,0.029138173,0.000544927984592,19
Control,2,3,2,7,18/03/2019,0.325889765,0.018697096,8.94764101200564E-05,19
Control,2,3,2,7,18/03/2019,0.822387009,0.028942598,0.000541054210156,19
Control,2,3,2,10,18/03/2019,0.416222652,0.060132589,0.001182047780978,19
Control,2,3,3,2,18/03/2019,0.769702845,0.03157116,0.000602550824088,19
Control,2,3,3,4,18/03/2019,0.629462927,0.017983829,0.000159890993191,19
Control,2,3,3,4,18/03/2019,0.292833501,0.033887417,0.000264111436936,19
Control,2,3,4,1,18/03/2019,0.590460853,0.014180906,9.32585332384595E-05,19
Control,2,3,4,1,18/03/2019,0.904758529,0.077137025,0.004228126482479,19
Control,2,3,4,2,18/03/2019,0.372895798,0.007245175,1.53735712094616E-05,19
Control,2,3,4,2,18/03/2019,0.424099865,0.008415537,2.35896401672497E-05,19
Control,2,3,4,2,18/03/2019,0.341723986,0.010001749,2.68483055034132E-05,19
Control,2,3,4,2,18/03/2019,0.395569672,0.010174838,3.21638115054485E-05,19
Control,2,3,4,2,18/03/2019,0.134748992,0.01145528,1.38875762914883E-05,19
Control,2,3,4,2,18/03/2019,0.041742201,0.013674019,6.12995402863494E-06,19
Control,2,3,4,2,18/03/2019,0.406150336,0.014100503,6.34228190666554E-05,19
Control,2,3,4,2,18/03/2019,0.210004545,0.017539371,5.07395063567809E-05,19
Control,2,3,4,2,18/03/2019,0.583724364,0.017789409,0.00014508428559,19
Control,2,3,4,2,18/03/2019,0.243487983,0.024547701,0.000115236138316,19
Control,2,3,4,2,18/03/2019,0.267555727,0.024900407,0.000130291672046,19
Control,2,3,4,2,18/03/2019,0.219548378,0.02556894,0.000112731476592,19
Control,2,3,4,2,18/03/2019,0.500293359,0.026639596,0.00027884927594,19
Control,2,3,4,2,18/03/2019,0.222485437,0.027771861,0.000134772433261,19
Control,2,3,4,2,18/03/2019,0.730415557,0.027822197,0.00044406073344,19
Control,2,3,4,5,18/03/2019,0.799573428,0.032938482,0.000681326103528,19
Control,2,3,4,5,18/03/2019,0.302111129,0.05048193,0.000604683528949,19
Control,2,3,4,7,18/03/2019,0.788569401,0.098175314,0.005969446077589,19
Control,2,3,4,9,18/03/2019,0.578138046,0.027776099,0.000350318899316,19
Control,2,3,4,9,18/03/2019,0.305122616,0.034631118,0.000287406733001,19
Treatment,2,4,1,1,18/03/2019,1.126949156,0.028731634,0.000730658579462,19
Treatment,2,4,1,1,18/03/2019,0.544744,0.060835974,0.001583444701828,19
Treatment,2,4,1,1,18/03/2019,1.343886873,0.061830888,0.004035182615722,19
Treatment,2,4,1,4,18/03/2019,0.634102255,0.027869944,0.000386830762944,19
Treatment,2,4,1,4,18/03/2019,0.197427382,0.032968056,0.000168532467559,19
Treatment,2,4,1,4,18/03/2019,0.199095097,0.037729855,0.000222597535595,19
Treatment,2,4,1,6,18/03/2019,0.397968569,0.033815032,0.000357402753015,19
Treatment,2,4,1,7,18/03/2019,0.60073262,0.047464033,0.00106291859313,19
Treatment,2,4,1,9,18/03/2019,0.120043603,0.037160168,0.000130191872685,19
Treatment,2,4,1,9,18/03/2019,0.082195238,0.039909845,0.000102824416584,19
Treatment,2,4,1,9,18/03/2019,0.841829362,0.047212031,0.001473733484274,19
Treatment,2,4,1,12,18/03/2019,0.415169051,0.014731774,7.07659891183816E-05,19
Treatment,2,4,1,12,18/03/2019,0.715538916,0.026134389,0.00038383756493,19
Treatment,2,4,1,12,18/03/2019,1.710443493,0.036915934,0.00183073703607,19
Treatment,2,4,2,1,18/03/2019,0.924405935,0.043972307,0.001403817792384,19
Treatment,2,4,2,3,18/03/2019,0.575265753,0.022929291,0.000237541386357,19
Treatment,2,4,2,3,18/03/2019,0.672794687,0.035389482,0.000661790425192,19
Treatment,2,4,2,3,18/03/2019,0.49506123,0.050958643,0.001009680897993,19
Treatment,2,4,2,10,18/03/2019,0.828976764,0.038463237,0.000963215658187,19
Treatment,2,4,2,12,18/03/2019,1.119221247,0.0236727,0.000492607533678,19
Treatment,2,4,2,12,18/03/2019,0.819714481,0.024168063,0.000376041529645,19
Treatment,2,4,2,12,18/03/2019,0.546637616,0.039586175,0.000672784703384,19
Treatment,2,4,2,13,18/03/2019,0.429109987,0.032093261,0.000347124952194,19
Treatment,2,4,2,13,18/03/2019,1.174838608,0.042046838,0.001631302147093,19
Treatment,2,4,2,13,18/03/2019,1.019162426,0.144133463,0.016628863217344,19
Treatment,2,4,3,1,18/03/2019,0.241409433,0.021277742,8.58410117612321E-05,19
Treatment,2,4,3,1,18/03/2019,0.411581866,0.024366665,0.000191927820435,19
Treatment,2,4,3,1,18/03/2019,0.201876042,0.025944791,0.000106727085276,19
Treatment,2,4,3,1,18/03/2019,0.689553542,0.028173511,0.000429872291985,19
Treatment,2,4,3,1,18/03/2019,0.553518485,0.031554543,0.000432857984487,19
Treatment,2,4,3,1,18/03/2019,0.679863223,0.035506549,0.000673175018509,19
Treatment,2,4,3,1,18/03/2019,1.001177697,0.042311794,0.001407743595178,19
Treatment,2,4,3,1,18/03/2019,0.486363443,0.044483132,0.00075585963645,19
Treatment,2,4,3,2,18/03/2019,0.204379679,0.017763217,5.06489527239957E-05,19
Treatment,2,4,3,2,18/03/2019,0.092619218,0.028022472,5.71220141095012E-05,19
Treatment,2,4,3,2,18/03/2019,0.344315788,0.033473664,0.000303007205736,19
Treatment,2,4,3,2,18/03/2019,0.155522198,0.036460023,0.000162373733495,19
Treatment,2,4,3,2,18/03/2019,0.286881757,0.048341415,0.000526539750777,19
Treatment,2,4,3,2,18/03/2019,0.667490699,0.054577409,0.001561566779848,19
Treatment,2,4,3,3,18/03/2019,0.508121682,0.019281484,0.000148367286614,19
Treatment,2,4,3,3,18/03/2019,0.281970855,0.027913915,0.000172558055875,19
Treatment,2,4,3,3,18/03/2019,1.66674823,0.036553867,0.001749146445285,19
Treatment,2,4,3,4,18/03/2019,0.177842438,0.017815791,4.43338182433135E-05,19
Treatment,2,4,3,4,18/03/2019,0.210237422,0.022740774,8.53905913767315E-05,19
Treatment,2,4,3,4,18/03/2019,0.904138897,0.037216597,0.000983553498306,19
Treatment,2,4,4,1,18/03/2019,0.051276118,0.008634049,3.00215887094402E-06,19
Treatment,2,4,4,1,18/03/2019,0.127296959,0.010522168,1.10692451695543E-05,19
Treatment,2,4,4,1,18/03/2019,0.13231888,0.014094774,2.06456026244031E-05,19
Treatment,2,4,4,1,18/03/2019,0.31995993,0.014202929,5.06921766594847E-05,19
Treatment,2,4,4,1,18/03/2019,0.994215225,0.015941407,0.000198437260944,19
Treatment,2,4,4,1,18/03/2019,0.633893589,0.018090111,0.000162925227976,19
Treatment,2,4,4,1,18/03/2019,0.018504942,0.019166536,5.33905630833583E-06,19
Treatment,2,4,4,1,18/03/2019,0.42443705,0.021687931,0.000156797468834,19
Treatment,2,4,4,1,18/03/2019,0.154236124,0.021744671,5.72771367216732E-05,19
Treatment,2,4,4,1,18/03/2019,0.036069884,0.022732466,1.46395376382268E-05,19
Treatment,2,4,4,1,18/03/2019,0.223035962,0.023863373,9.97534827631633E-05,19
Treatment,2,4,4,1,18/03/2019,1.414254211,0.02853412,0.000904369613425,19
Treatment,2,4,4,1,18/03/2019,0.108983443,0.032627044,9.11182763535379E-05,19
Treatment,2,4,4,1,18/03/2019,0.27442352,0.033197074,0.000237525618865,19
Treatment,2,4,4,1,18/03/2019,0.567924962,0.033702339,0.000506641262888,19
Treatment,2,4,4,1,18/03/2019,0.580808949,0.034738036,0.000550469594683,19
Treatment,2,4,4,1,18/03/2019,0.184326277,0.036652904,0.000194488328848,19
Treatment,2,4,4,1,18/03/2019,0.107817678,0.044988319,0.000171387451479,19
Treatment,2,4,4,1,18/03/2019,0.174717065,0.048916156,0.000328344301036,19
Treatment,2,4,4,2,18/03/2019,0.333078585,0.012626438,4.17059412028093E-05,19
Treatment,2,4,4,2,18/03/2019,0.507801633,0.017149734,0.000117300100538,19
Treatment,2,4,4,2,18/03/2019,0.446389818,0.027766144,0.000270293086643,19
Treatment,2,4,4,2,18/03/2019,0.47340004,0.03314525,0.000408470223445,19
Treatment,2,4,4,2,18/03/2019,1.030289918,0.041628318,0.001402254012922,19
Treatment,2,4,4,2,18/03/2019,0.471967672,0.055861117,0.001156700698612,19
Treatment,2,4,4,3,18/03/2019,0.503171287,0.012170331,5.85342617269303E-05,19
Treatment,2,4,4,3,18/03/2019,0.326784651,0.013205243,4.47552470697286E-05,19
Treatment,2,4,4,3,18/03/2019,0.273698304,0.016485932,5.84236423625806E-05,19
Treatment,2,4,4,3,18/03/2019,0.111355366,0.024406761,5.20979891568917E-05,19
Treatment,2,4,4,3,18/03/2019,1.029491385,0.029643532,0.000710513162192,19
Treatment,2,4,4,3,18/03/2019,0.234419766,0.042443006,0.000331662226995,19
Treatment,2,4,4,3,18/03/2019,0.425085834,0.044654401,0.000665724718933,19
Treatment,2,4,4,3,18/03/2019,0.704976813,0.080327785,0.003572694907639,19
Treatment,2,4,4,4,18/03/2019,0.804939878,0.02193572,0.000304198274229,19
Treatment,2,4,4,4,18/03/2019,0.690019066,0.025070501,0.000340625087469,19
Treatment,2,4,4,4,18/03/2019,0.619436069,0.044087581,0.000945624130192,19
Treatment,2,4,4,4,18/03/2019,0.193028091,0.048842133,0.000361658997363,19
Treatment,2,4,4,5,18/03/2019,0.318268234,0.051151001,0.000654020080855,19
Treatment,2,4,4,8,18/03/2019,0.535210458,0.007513244,2.37284348069684E-05,19
Treatment,2,4,4,8,18/03/2019,0.849628866,0.038580329,0.000993231826313,19
Treatment,2,4,4,8,18/03/2019,0.221043556,0.05752745,0.000574536494693,19
Treatment,2,4,4,13,18/03/2019,0.509420011,0.022420602,0.000201122219996,19
Control,2,5,1,2,18/03/2019,0.362608038,0.018727015,9.98766709497762E-05,19
Control,2,5,1,2,18/03/2019,0.287368527,0.021378627,0.000103154537575,19
Control,2,5,1,2,18/03/2019,0.555015685,0.021710079,0.000205455408724,19
Control,2,5,1,2,18/03/2019,1.207975314,0.021710079,0.000447167654128,19
Control,2,5,1,3,18/03/2019,0.32960948,0.012840429,4.26823454262365E-05,19
Control,2,5,1,3,18/03/2019,0.378082866,0.013569229,5.46747561384399E-05,19
Control,2,5,1,3,18/03/2019,0.226729409,0.017512941,5.46154529304086E-05,19
Control,2,5,1,3,18/03/2019,0.33306763,0.037695633,0.000371709809528,19
Control,2,5,1,4,18/03/2019,0.297693393,0.018245417,7.78334529899228E-05,19
Control,2,5,1,4,18/03/2019,0.818593943,0.022358007,0.000321383974259,19
Control,2,5,1,7,18/03/2019,0.579236676,0.033796864,0.000519634976189,19
Control,2,5,2,11,18/03/2019,1.303989664,0.239473922,0.058732720444334,19
Control,2,5,3,2,18/03/2019,0.119217585,0.018456549,3.18956042888227E-05,19
Control,2,5,3,2,18/03/2019,0.320622502,0.023887965,0.000143695054522,19
Control,2,5,3,2,18/03/2019,0.2315573,0.032762233,0.000195206817345,19
Control,2,5,3,2,18/03/2019,0.848789017,0.037282104,0.000926595300166,19
Control,2,5,3,2,18/03/2019,0.581891818,0.037688783,0.000649166339997,19
Control,2,5,3,2,18/03/2019,0.095238416,0.042623405,0.00013589327323,19
Control,2,5,3,2,18/03/2019,0.39943806,0.0487586,0.000745832686895,19
Control,2,5,3,2,18/03/2019,0.908850083,0.093518976,0.006242826300639,19
Control,2,5,3,4,18/03/2019,0.236841997,0.024974755,0.000116024766186,19
Control,2,5,3,4,18/03/2019,0.261798893,0.026207554,0.000141224582337,19
Control,2,5,3,4,18/03/2019,1.222010135,0.034037095,0.001111909129212,19
Control,2,5,3,4,18/03/2019,1.049778012,0.036522601,0.001099791564066,19
Control,2,5,3,4,18/03/2019,0.48168512,0.038684446,0.000566142174215,19
Control,2,5,3,4,18/03/2019,0.337576946,0.040323174,0.000431093737719,19
Control,2,5,3,4,18/03/2019,0.254105687,0.0412612,0.000339772016934,19
Control,2,5,3,5,18/03/2019,0.523593445,0.019864661,0.000162272912651,19
Control,2,5,3,5,18/03/2019,0.254545108,0.021396508,9.15250701354409E-05,19
Control,2,5,3,5,18/03/2019,0.6149273,0.025917809,0.000324421672415,19
Control,2,5,3,5,18/03/2019,0.08490676,0.028268787,5.32900503178224E-05,19
Control,2,5,3,5,18/03/2019,0.400446601,0.029789734,0.000279104845875,19
Control,2,5,3,5,18/03/2019,0.294494455,0.031917161,0.000235621624064,19
Control,2,5,3,5,18/03/2019,0.160247766,0.032265735,0.000131028154313,19
Control,2,5,3,5,18/03/2019,1.634668357,0.032404384,0.001348114284491,19
Control,2,5,3,5,18/03/2019,1.179962982,0.033193559,0.001021093559387,19
Control,2,5,3,5,18/03/2019,1.127473115,0.039624648,0.001390357691647,19
Control,2,5,3,5,18/03/2019,0.133045922,0.039983048,0.000167048614773,19
Control,2,5,3,5,18/03/2019,0.120818595,0.043774798,0.000181832536462,19
Control,2,5,3,5,18/03/2019,0.560489807,0.045127876,0.00089649324241,19
Control,2,5,3,5,18/03/2019,1.253153707,0.049202788,0.002382721490438,19
Control,2,5,3,5,18/03/2019,0.813499201,0.056300367,0.002025205494414,19
Control,2,5,3,5,18/03/2019,1.16254656,0.057602143,0.003029543215254,19
Control,2,5,3,5,18/03/2019,0.25295202,0.065526367,0.000853021242167,19
Control,2,5,4,2,18/03/2019,0.372209229,0.030498036,0.000271907005689,19
Control,2,5,4,2,18/03/2019,0.770003306,0.038086038,0.00087723044765,19
Control,2,5,4,2,18/03/2019,0.768501416,0.073628547,0.003272100594774,19
Control,2,5,4,3,18/03/2019,0.180288385,0.059165103,0.000495665295889,19
Control,2,5,4,3,18/03/2019,0.691173462,0.064391509,0.002250783770356,19
Control,2,5,4,3,18/03/2019,0.823092238,0.077373292,0.003870082035914,19
Control,2,5,4,3,18/03/2019,0.892087466,0.182750656,0.023399945244473,19
Control,2,5,4,4,18/03/2019,0.494926611,0.03609615,0.000506468087083,19
Control,2,5,4,4,18/03/2019,1.286492682,0.036430038,0.001340960802389,19
Control,2,5,4,4,18/03/2019,0.531865383,0.040155675,0.000673573667285,19
Control,2,5,4,4,18/03/2019,0.443752524,0.041535687,0.000601274999994,19
Control,2,5,4,4,18/03/2019,0.793095256,0.048187244,0.001446368793363,19
Control,2,5,4,4,18/03/2019,0.579949843,0.058561745,0.001562096891227,19
Control,2,5,4,4,18/03/2019,1.162629588,0.060884727,0.003384913787537,19
Control,2,5,4,4,18/03/2019,0.871273201,0.063614625,0.002769222256252,19
Control,2,5,4,4,18/03/2019,0.729869871,0.075628005,0.003278689118925,19
Control,2,5,4,4,18/03/2019,1.616020725,0.156250985,0.030987173821343,19
Control,2,5,4,5,18/03/2019,1.697892416,0.057750043,0.004447380698043,19
Control,2,5,4,5,18/03/2019,1.240360869,0.059408332,0.003438209128113,19
Control,2,5,4,5,18/03/2019,1.746988185,0.074290523,0.007572622611167,19
Control,2,5,4,6,18/03/2019,1.149312642,0.028427035,0.000729442102713,19
Control,2,5,4,6,18/03/2019,0.485549398,0.03003731,0.000344068574342,19
Control,2,5,4,6,18/03/2019,1.359281639,0.031493612,0.001058873087805,19
Control,2,5,4,6,18/03/2019,0.904116143,0.039923432,0.001131799439383,19
Control,2,5,4,6,18/03/2019,0.663222116,0.054736247,0.001560624956786,19
Control,2,5,4,6,18/03/2019,0.596535631,0.160899693,0.012129316667236,19
Control,2,5,4,7,18/03/2019,0.461270354,0.049819336,0.000899168175867,19
Control,2,5,4,7,18/03/2019,1.590078506,0.132219842,0.021832393446454,19
Control,2,5,4,8,18/03/2019,0.125301934,0.019641446,3.79659440531615E-05,19
Control,2,5,4,8,18/03/2019,1.216167207,0.022843037,0.000498414294959,19
Control,2,5,4,8,18/03/2019,0.409141686,0.023855399,0.000182867536675,19
Control,2,5,4,8,18/03/2019,0.665233845,0.061601123,0.001982627428924,19
Control,2,5,4,9,18/03/2019,1.296596354,0.08679858,0.007672193562844,19
Control,2,5,4,10,18/03/2019,1.233088192,0.05488013,0.00291684879428,19
Control,2,5,4,11,18/03/2019,1.211526653,0.068884318,0.0045150567495,19
Control,2,5,4,12,18/03/2019,1.320380326,0.010225038,0.000108422251223,19
Control,2,5,4,12,18/03/2019,0.530795821,0.011890136,5.89373566486104E-05,19
Control,2,5,4,12,18/03/2019,0.598425651,0.073315774,0.002526356082494,19
Control,2,5,4,13,18/03/2019,0.341419034,0.039024257,0.000408363135668,19
Treatment,2,6,1,1,18/03/2019,0.98724314,0.03322003,0.000855684528842,19
Treatment,2,6,1,2,18/03/2019,0.702096167,0.011139345,6.84235221806459E-05,19
Treatment,2,6,1,2,18/03/2019,0.254653974,0.026290695,0.000138243304469,19
Treatment,2,6,1,2,18/03/2019,0.456159586,0.030874686,0.000341516286309,19
Treatment,2,6,1,3,18/03/2019,0.333463235,0.020920923,0.000114630227853,19
Treatment,2,6,1,4,18/03/2019,0.76611571,0.026578516,0.00042505520619,19
Treatment,2,6,1,7,18/03/2019,1.260777094,0.051857035,0.002662828447112,19
Treatment,2,6,1,10,18/03/2019,0.33694104,0.0339857,0.000305658069261,19
Treatment,2,6,1,11,18/03/2019,0.23567368,0.043753807,0.000354349881109,19
Treatment,2,6,1,12,18/03/2019,0.801721781,0.041550556,0.0010870934431,19
Treatment,2,6,2,1,18/03/2019,0.263474878,0.058571203,0.000709899736377,19
Treatment,2,6,2,1,18/03/2019,1.019098124,0.06286745,0.003163422554871,19
Treatment,2,6,2,5,18/03/2019,0.137215911,0.016018475,2.76526224025774E-05,19
Treatment,2,6,2,5,18/03/2019,0.627490608,0.032376257,0.000516594790129,19
Treatment,2,6,2,5,18/03/2019,0.87618195,0.037752634,0.000980795200898,19
Treatment,2,6,2,5,18/03/2019,0.576046288,0.047663126,0.001027807876399,19
Treatment,2,6,2,5,18/03/2019,0.966658754,0.052137348,0.002063766584168,19
